"","DATE","TIME","BOROUGH","ZIP.CODE","LATITUDE","LONGITUDE","ON.STREET.NAME","CROSS.STREET.NAME","PERSONS.INJURED","PERSONS.KILLED","PEDESTRIANS.INJURED","PEDESTRIANS.KILLED","CYCLISTS.INJURED","CYCLISTS.KILLED","MOTORISTS.INJURED","MOTORISTS.KILLED","VEHICLE.1.TYPE","VEHICLE.2.TYPE","VEHICLE.1.FACTOR","hour","Month","Avg..High","Avg..Low","Mean","time_of_day","season"
"1538","02/28/2016","18:15",3,10012,40.7281932,-73.9955911,"WEST 3 STREET","MERCER STREET",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",18,2,"4¡C","-3¡C","1¡C","Afternoon","Winter"
"1539","02/28/2016","21:40",3,10009,40.727594,-73.985294,"SAINT MARKS PLACE","1 AVENUE",1,0,0,0,1,0,0,0,"LIVERY VEHICLE","BICYCLE","LOST CONSCIOUSNESS",21,2,"4¡C","-3¡C","1¡C","Evening","Winter"
"1540","02/29/2016","16:25",3,10027,40.8069826,-73.9534995,"8 AVENUE","WEST 120 STREET",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",16,2,"4¡C","-3¡C","1¡C","Afternoon","Winter"
"1541","02/29/2016","18:15",2,11215,40.6565921,-73.984023,"PROSPECT PARK WEST","20 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TURNING IMPROPERLY",18,2,"4¡C","-3¡C","1¡C","Afternoon","Winter"
"1542","02/29/2016","19:30",3,10029,40.7878593,-73.9516098,"EAST 98 STREET","PARK AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,2,"4¡C","-3¡C","1¡C","Evening","Winter"
"1543","02/29/2016","22:10",1,11421,40.6917127,-73.8647387,"JAMAICA AVENUE","77 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",22,2,"4¡C","-3¡C","1¡C","Evening","Winter"
"1544","03/01/16","15:45",2,11204,40.6178527,-73.9880665,"19 AVENUE","65 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",15,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1545","03/02/16","12:45",3,10012,40.7216195,-73.9954652,"MOTT STREET","SPRING STREET",1,0,0,0,1,0,0,0,"PICK-UP TRUCK","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",12,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1546","03/02/16","15:15",2,11211,40.7148244,-73.9588124,"DRIGGS AVENUE","METROPOLITAN AVENUE",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","PRESCRIPTION MEDICATION",15,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1547","03/02/16","16:00",4,10456,40.8294187,-73.9122542,"CLAY AVENUE","EAST 166 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",16,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1548","03/02/16","17:52",1,11103,40.76132,-73.9170907,"STEINWAY STREET","31 AVENUE",2,0,1,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FATIGUED/DROWSY",17,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1549","03/02/16","21:30",1,11432,40.7107097,-73.7930392,"HILLSIDE AVENUE","169 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1550","03/03/16","12:50",1,11379,40.7146219,-73.9011579,"FRESH PD ROAD","ELIOT AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INEXPERIENCE",12,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1551","03/03/16","17:22",3,10018,40.755251,-73.9986609,"10 AVENUE","WEST 35 STREET",1,0,0,0,1,0,0,0,"BICYCLE","UNKNOWN","TURNING IMPROPERLY",17,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1552","03/03/16","23:05",3,10028,40.7765625,-73.9527048,"2 AVENUE","EAST 84 STREET",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","DRIVER INATTENTION/DISTRACTION",23,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1553","03/03/16","9:26",2,11249,40.7134844,-73.9655045,"WYTHE AVENUE","SOUTH 3 STREET",1,0,0,0,1,0,0,0,"BUS","BICYCLE","LOST CONSCIOUSNESS",9,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1554","03/04/16","20:15",1,11367,40.7199533,-73.8134147,"150 STREET","79 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",20,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1555","03/04/16","23:01",3,10013,40.7206286,-74.0052093,"WEST BROADWAY","6 AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FATIGUED/DROWSY",23,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1556","03/05/16","11:00",1,11369,40.7633458,-73.8773073,"ASTORIA BOULEVARD","92 STREET",1,0,0,0,1,0,0,0,"OTHER","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",11,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1557","03/05/16","16:50",3,10012,40.7230221,-73.9988131,"BROADWAY","SPRING STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1558","03/05/16","18:10",3,10024,40.7838299,-73.9778249,"AMSTERDAM AVENUE","WEST 80 STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","LOST CONSCIOUSNESS",18,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1559","03/05/16","19:50",2,11215,40.6686416,-73.9834361,"8 STREET","6 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",19,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1560","03/05/16","20:33",2,11232,40.6512655,-74.0039065,"5 AVENUE","39 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","","DRIVER INATTENTION/DISTRACTION",20,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1561","03/05/16","21:55",3,10002,40.7187947,-73.9890116,"DELANCEY STREET","LUDLOW STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1562","03/05/16","5:12",1,11368,40.7469059,-73.8637028,"NATIONAL STREET","43 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",5,3,"9¡C","1¡C","6¡C","Midnight","Winter"
"1563","03/06/16","11:15",5,10314,40.6126406,-74.1283802,"VICTORY BOULEVARD","CLERMONT PLACE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",11,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1564","03/06/16","17:25",3,10002,40.7161833,-73.9807441,"DELANCEY STREET","COLUMBIA STREET",1,0,0,0,1,0,0,0,"UNKNOWN","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",17,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1565","03/07/16","12:20",2,11211,40.7194922,-73.9559415,"BEDFORD AVENUE","NORTH 10 STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","TRAFFIC CONTROL DISREGARDED",12,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1566","03/07/16","16:40",2,11201,40.692846,-73.9931016,"JORALEMON STREET","CLINTON STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1567","03/08/16","11:56",2,11206,40.699405,-73.953369,"FLUSHING AVENUE","NOSTRAND AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FATIGUED/DROWSY",11,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1568","03/08/16","16:54",2,11219,40.636353,-73.994318,"12 AVENUE","49 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1569","03/08/16","6:50",2,11222,40.7281344,-73.9532731,"3 AVENUE","CALYER STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",6,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1570","03/09/16","10:45",3,10003,40.7348379,-73.9907554,"BROADWAY","EAST 14 STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",10,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1571","03/09/16","13:20",2,11233,40.6769384,-73.9218247,"RALPH AVENUE","ATLANTIC AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",13,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1572","03/09/16","15:30",3,10030,40.8184244,-73.9451422,"8 AVENUE","WEST 138 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",15,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1573","03/09/16","18:40",1,11429,40.7134491,-73.7426959,"102 AVENUE","216 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","LOST CONSCIOUSNESS",18,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1574","03/09/16","19:15",2,11225,40.6605095,-73.9628143,"OCEAN AVENUE","LINCOLN ROAD",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1575","03/09/16","21:17",4,10458,40.8642556,-73.8881227,"WEBSTER AVENUE","EAST 195 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1576","03/09/16","21:26",2,11235,40.5879671,-73.9543397,"EAST 15 STREET","AVENUE Z",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1577","03/10/16","14:50",2,11209,40.6156292,-74.0286999,"FT HAMILTON PARKWAY","94 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","LOST CONSCIOUSNESS",14,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1578","03/10/16","15:00",1,11377,40.7562991,-73.8989268,"32 AVENUE","68 STREET",1,0,0,0,1,0,0,0,"VAN","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",15,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1579","03/10/16","15:50",2,11206,40.7013819,-73.9550915,"LEE AVENUE","LYNCH STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",15,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1580","03/10/16","18:45",2,11235,40.5781185,-73.9416569,"ORIENTAL BOULEVARD","KENSINGTON STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",18,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1581","03/10/16","18:45",1,11435,40.7149497,-73.8152251,"COOLIDGE AVENUE","DANIELS STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",18,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1582","03/10/16","20:05",2,11230,40.6125498,-73.962859,"CONEY ISLAND AVENUE","AVENUE O",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",20,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1583","03/10/16","20:34",3,10010,40.7401151,-73.9822131,"EAST 25 STREET","3 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",20,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1584","03/10/16","21:20",2,11213,40.6794843,-73.9328974,"FULTON STREET","SCHENECTADY AVENUE",1,0,0,0,1,0,0,0,"BICYCLE","UNKNOWN","DRIVER INATTENTION/DISTRACTION",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1585","03/10/16","21:20",3,10038,40.713926,-73.9995563,"WORTH STREET","MULBERRY STREET",1,0,0,0,1,0,0,0,"LIVERY VEHICLE","BICYCLE","PRESCRIPTION MEDICATION",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1586","03/10/16","9:14",2,11213,40.6780095,-73.9413784,"KINGSTON AVENUE","ATLANTIC AVENUE",1,0,0,0,1,0,0,0,"PICK-UP TRUCK","BICYCLE","DRIVER INATTENTION/DISTRACTION",9,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1587","03/10/16","9:15",3,10016,40.7430998,-73.9740095,"1 AVENUE","EAST 33 STREET",4,0,2,0,1,0,1,0,"TAXI","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION",9,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1588","03/11/16","14:50",1,11355,40.7546608,-73.8331043,"COLLEGE POINT BOULEVARD","SANFORD AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",14,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1589","03/11/16","18:57",2,11222,40.7303601,-73.9525066,"ECKFORD STREET","GREENPOINT AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",18,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1590","03/11/16","19:26",2,11203,40.6449894,-73.9354833,"CORTELYOU ROAD","TROY AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1591","03/12/16","17:15",1,11368,40.7561889,-73.8616119,"107 STREET","34 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",17,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1592","03/12/16","21:30",1,11354,40.7616241,-73.8220734,"PARSONS BOULEVARD","ROOSEVELT AVENUE",1,0,0,0,1,0,0,0,"VAN","BICYCLE","LOST CONSCIOUSNESS",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1593","03/13/2016","14:30",3,10031,40.8252325,-73.9476044,"WEST 145 STREET","AMSTERDAM AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FATIGUED/DROWSY",14,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1594","03/13/2016","17:17",3,10012,40.7242353,-73.9977848,"PRINCE STREET","BROADWAY",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FATIGUED/DROWSY",17,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1595","03/13/2016","17:25",3,10075,40.7713904,-73.9504303,"EAST 79 STREET","YORK AVENUE",2,0,0,0,1,0,1,0,"MOTORCYCLE","BICYCLE","TRAFFIC CONTROL DISREGARDED",17,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1596","03/13/2016","20:12",1,11374,40.7248962,-73.8551251,"WETHEROLE STREET","67 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",20,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1597","03/14/2016","20:00",2,11204,40.6276315,-73.9816595,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",20,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1598","03/14/2016","22:55",2,11230,40.633111,-73.9721609,"18 AVENUE","OCEAN PARKWAY",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",22,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1599","03/14/2016","7:18",4,10473,40.8236703,-73.8459567,"HAVEMEYER AVENUE","LAFAYETTE AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",7,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1600","03/15/2016","14:25",3,10016,40.7436009,-73.9817755,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",14,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1601","03/15/2016","16:30",1,11105,40.7761313,-73.9106996,"31 STREET","DITMARS BOULEVARD",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1602","03/15/2016","18:00",2,11213,40.6710339,-73.9392613,"SAINT JOHNS PLACE","ALBANY AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",18,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1603","03/15/2016","21:00",1,11379,40.7138422,-73.900939,"62 AVENUE","FRESH POND ROAD",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1604","03/15/2016","22:37",3,10011,40.7397514,-74.0025224,"WEST 14 STREET","8 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","PRESCRIPTION MEDICATION",22,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1605","03/16/2016","14:25",4,10455,40.8130432,-73.9081574,"EAST 149 STREET","CONCORD AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",14,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1606","03/16/2016","15:40",2,11218,40.6430745,-73.9873269,"37 STREET","12 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",15,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1607","03/16/2016","19:17",4,10455,40.8149704,-73.9196937,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1608","03/17/2016","0:35",2,11213,40.6694023,-73.9421971,"KINGSTON AVENUE","EASTERN PARKWAY",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",0,3,"9¡C","1¡C","6¡C","Midnight","Winter"
"1609","03/17/2016","12:45",3,10016,40.743324,-73.9840744,"PARK AVENUE SOUTH","EAST 28 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",12,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1610","03/17/2016","14:46",3,10009,40.7226723,-73.9829645,"EAST 3 STREET","AVENUE B",1,0,0,0,1,0,0,0,"VAN","BICYCLE","DRIVER INATTENTION/DISTRACTION",14,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1611","03/17/2016","17:05",1,11366,40.7222031,-73.8045949,"164 STREET","78 ROAD",1,0,0,0,1,0,0,0,"SMALL COM VEH(4 TIRES)","BICYCLE","DRIVER INATTENTION/DISTRACTION",17,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1612","03/17/2016","18:10",3,10009,40.7281758,-73.9848573,"1 AVENUE","EAST 9 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","LOST CONSCIOUSNESS",18,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1613","03/17/2016","19:00",3,10031,40.827776,-73.9457487,"WEST 149 STREET","AMSTERDAM AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",19,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1614","03/17/2016","21:50",2,11207,40.6710681,-73.9014279,"PITKIN AVENUE","SNEDIKER AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1615","03/18/2016","14:49",3,10011,40.744099,-73.9956441,"WEST 23 STREET","7 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",14,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1616","03/18/2016","15:30",1,11368,40.7493752,-73.8675126,"ROOSEVELT AVENUE","98 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",15,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1617","03/18/2016","16:40",5,10306,40.5785363,-74.1071077,"LINCOLN AVENUE","EDISON STREET",1,0,0,0,1,0,0,0,"BICYCLE","","DRIVER INATTENTION/DISTRACTION",16,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1618","03/18/2016","20:00",1,11372,40.748832,-73.8726566,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",20,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1619","03/18/2016","22:30",3,10029,40.7891361,-73.9464411,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",22,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1620","03/18/2016","8:30",2,11212,40.6638953,-73.9106769,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",8,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1621","03/19/2016","0:10",3,10022,40.7606005,-73.9643142,"EAST 59 STREET","2 AVENUE",1,0,0,0,1,0,0,0,"BICYCLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION",0,3,"9¡C","1¡C","6¡C","Midnight","Winter"
"1622","03/19/2016","10:35",1,11368,40.7456018,-73.8680867,"JUNCTION BOULEVARD","43 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","LOST CONSCIOUSNESS",10,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1623","03/19/2016","14:00",2,11211,40.7126806,-73.9514082,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",14,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1624","03/19/2016","17:50",1,11377,40.7429133,-73.9164929,"1 BOULEVARD","ROOSEVELT AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",17,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1625","03/19/2016","1:40",2,11203,40.6444315,-73.9295994,"CLARENDON ROAD","UTICA AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","ALCOHOL INVOLVEMENT",1,3,"9¡C","1¡C","6¡C","Midnight","Winter"
"1626","03/19/2016","21:50",1,11436,40.6699604,-73.7897771,"149 STREET","130 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",21,3,"9¡C","1¡C","6¡C","Evening","Winter"
"1627","03/19/2016","4:00",3,10003,40.731686,-73.9821973,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",4,3,"9¡C","1¡C","6¡C","Midnight","Winter"
"1628","03/21/2016","0:15",2,11204,40.6215552,-73.9865025,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",0,3,"9¡C","1¡C","6¡C","Midnight","Winter"
"1629","03/21/2016","12:57",2,11235,40.5793927,-73.9629818,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",12,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1630","03/21/2016","16:30",3,10003,40.7365615,-73.9890159,"PARK AVENUE SOUTH","EAST 17 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","LOST CONSCIOUSNESS",16,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1631","03/21/2016","8:45",1,11354,40.7589491,-73.8319096,"ROOSEVELT AVE","PRINCE STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",8,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1632","03/21/2016","8:50",2,11206,40.6982647,-73.9339856,"JEFFERSON STREET","BUSHWICK AVENUE",1,0,0,0,1,0,0,0,"BICYCLE","","FAILURE TO YIELD RIGHT-OF-WAY",8,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1633","03/21/2016","9:00",3,10022,40.7599831,-73.9648018,"EAST 58 STREET","2 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TURNING IMPROPERLY",9,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1634","03/22/2016","0:23",2,11206,40.7011183,-73.9482033,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",0,3,"9¡C","1¡C","6¡C","Midnight","Winter"
"1635","03/22/2016","12:13",2,11211,40.7107873,-73.9599439,"ROEBLING STREET","SOUTH 4 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",12,3,"9¡C","1¡C","6¡C","Morning","Winter"
"1636","03/22/2016","14:45",4,10453,40.8469808,-73.9106479,"EAST 175 STREET","WALTON AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",14,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
"1637","03/22/2016","17:00",3,10001,40.7472771,-73.9896169,"WEST 30 STREET","AVENUE OF THE AMERICAS",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FATIGUED/DROWSY",17,3,"9¡C","1¡C","6¡C","Afternoon","Winter"
